msa_id	split	relative_path	tree_path	num_sequences	alignment_length	source_train_msa_id	source_gap_ratio	source_informative_site_ratio	source_gamma_alpha	model	model_without_alpha	best_model	best_model_base	has_G	has_I	has_F	gap_bucket	base_indel_rate	base_indel_size	indel_rate	indel_size	length_bin	override_applied	override_reason	indel_fallback_note	tree_bucket	source_total_tree_length	target_total_tree_length	tree_scale	indels
pandit_like_007125	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007125.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007125/tree/pandit_like_007125.nwk	24	43	2645	0.0077519379845	0.976744186047	2.1269	LG+G4{2.1269}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.002	GEO{1},GEO{1}	lt50	yes	length_bin:lt50	guard_len_le_50	source-row-tree	21.6169608728	21.6169608728	18.8275253613	0.002,0.002
pandit_like_007228	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007228.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007228/tree/pandit_like_007228.nwk	24	176	6615	0.164299242424	0.738636363636	0.7382	LG+G4{0.7382}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	16.8843932989	16.8843932989	1.41756645608	0.0065,0.0065
pandit_like_007371	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007371.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007371/tree/pandit_like_007371.nwk	24	150	413	0.0838888888889	0.813333333333	0.9465	LG+G4{0.9465}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	12.3769660137	12.3769660137	11.1562377599	0.006,0.006
pandit_like_007405	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007405.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007405/tree/pandit_like_007405.nwk	24	58	5597	0.112787356322	0.793103448276	1.4962	LG+G4{1.4962}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.0045	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	18.660645607	18.660645607	3.09914144927	0.0045,0.0045
pandit_like_007450	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007450.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007450/tree/pandit_like_007450.nwk	24	210	2512	0.00674603174603	0.704761904762	0.7011	LG+G4{0.7011}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	10.40857242	10.40857242	0.344056355979	0.0035,0.0035
pandit_like_007498	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007498.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007498/tree/pandit_like_007498.nwk	24	58	6426	0.0	0.879310344828	1.8885	LG+F+G4{1.8885}	LG+F+G4		LG	True	False	True	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	13.7216539251	13.7216539251	1.23397267537	0.0025,0.0025
pandit_like_007501	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007501.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007501/tree/pandit_like_007501.nwk	24	142	2805	0.103286384977	0.87323943662	1.97	LG+G4{1.97}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	26.1961542599	26.1961542599	8.0654751354	0.006,0.006
pandit_like_007590	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007590.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007590/tree/pandit_like_007590.nwk	24	131	5605	0.16762086514	0.786259541985	0.9736	WAG+F+G4{0.9736}	WAG+F+G4		WAG	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	21.726564908	21.726564908	4.470738219	0.0065,0.0065
pandit_like_007807	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007807.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007807/tree/pandit_like_007807.nwk	24	197	3310	0.203257191201	0.776649746193	2.7126	LG+F+G4{2.7126}	LG+F+G4		LG	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	20.7931231041	20.7931231041	3.30918411451	0.0065,0.0065
pandit_like_007816	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_007816.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_007816/tree/pandit_like_007816.nwk	24	156	2605	0.183760683761	0.724358974359	0.8756	LG+G4{0.8756}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	14.4413812332	14.4413812332	3.48541745559	0.0065,0.0065
pandit_like_008026	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008026.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008026/tree/pandit_like_008026.nwk	24	524	112	0.122932569975	0.795801526718	1.057	LG+F+G4{1.057}	LG+F+G4		LG	True	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	20.5587313524	20.5587313524	6.07999467447	0.006,0.006
pandit_like_008118	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008118.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008118/tree/pandit_like_008118.nwk	24	152	507	0.359375	0.565789473684	1.1785	WAG+F+G4{1.1785}	WAG+F+G4		WAG	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	21.4851332794	21.4851332794	4.85726786592	0.0065,0.0065
pandit_like_008142	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008142.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008142/tree/pandit_like_008142.nwk	24	43	2645	0.0077519379845	0.976744186047	2.1269	LG+G4{2.1269}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.002	GEO{1},GEO{1}	lt50	yes	length_bin:lt50	guard_len_le_50	source-row-tree	21.6169608728	21.6169608728	0.638117545924	0.002,0.002
pandit_like_008171	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008171.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008171/tree/pandit_like_008171.nwk	24	176	6615	0.164299242424	0.738636363636	0.7382	LG+G4{0.7382}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	16.8843932989	16.8843932989	10.9765492534	0.0065,0.0065
pandit_like_008290	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008290.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008290/tree/pandit_like_008290.nwk	24	144	4186	0.288194444444	0.701388888889	1.4457	LG+G4{1.4457}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	32.0826005194	32.0826005194	13.4281432347	0.0065,0.0065
pandit_like_008307	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008307.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008307/tree/pandit_like_008307.nwk	24	156	2605	0.183760683761	0.724358974359	0.8756	LG+G4{0.8756}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	14.4413812332	14.4413812332	1.72258810483	0.0065,0.0065
pandit_like_008339	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008339.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008339/tree/pandit_like_008339.nwk	24	152	507	0.359375	0.565789473684	1.1785	WAG+F+G4{1.1785}	WAG+F+G4		WAG	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	21.4851332794	21.4851332794	3.26608377262	0.0065,0.0065
pandit_like_008400	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008400.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008400/tree/pandit_like_008400.nwk	24	210	2512	0.00674603174603	0.704761904762	0.7011	LG+G4{0.7011}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	10.40857242	10.40857242	0.453910732515	0.0035,0.0035
pandit_like_008448	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008448.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008448/tree/pandit_like_008448.nwk	24	956	62	0.282906206416	0.652719665272	0.8202	LG+G4{0.8202}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	21.4334961787	21.4334961787	1.57201345208	0.007,0.007
pandit_like_008459	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008459.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008459/tree/pandit_like_008459.nwk	24	227	7530	0.192914831131	0.770925110132	1.0403	LG+F+G4{1.0403}	LG+F+G4		LG	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	30.1237751011	30.1237751011	5.82904865216	0.0065,0.0065
pandit_like_008462	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008462.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008462/tree/pandit_like_008462.nwk	24	956	62	0.282906206416	0.652719665272	0.8202	LG+G4{0.8202}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	21.4334961787	21.4334961787	1.59599987568	0.007,0.007
pandit_like_008539	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008539.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008539/tree/pandit_like_008539.nwk	24	263	6014	0.229562737643	0.809885931559	1.8842	LG+G4{1.8842}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	25.4714735955	25.4714735955	3.70020176576	0.0065,0.0065
pandit_like_008684	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008684.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008684/tree/pandit_like_008684.nwk	24	64	3564	0.05078125	0.78125	0.7638	LG+G4{0.7638}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	15.0430281266	15.0430281266	37.7466091018	0.0025,0.0025
pandit_like_008829	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008829.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008829/tree/pandit_like_008829.nwk	24	227	7530	0.192914831131	0.770925110132	1.0403	LG+F+G4{1.0403}	LG+F+G4		LG	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	30.1237751011	30.1237751011	5.82731242399	0.0065,0.0065
pandit_like_008985	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008985.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008985/tree/pandit_like_008985.nwk	24	43	2645	0.0077519379845	0.976744186047	2.1269	LG+G4{2.1269}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.002	GEO{1},GEO{1}	lt50	yes	length_bin:lt50	guard_len_le_50	source-row-tree	21.6169608728	21.6169608728	3.40233307563	0.002,0.002
pandit_like_008995	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_008995.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_008995/tree/pandit_like_008995.nwk	24	790	4274	0.30279535865	0.80253164557	1.1088	LG+F+G4{1.1088}	LG+F+G4		LG	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	35.2511152413	35.2511152413	6.29298936254	0.007,0.007
pandit_like_009150	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009150.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009150/tree/pandit_like_009150.nwk	24	58	5597	0.112787356322	0.793103448276	1.4962	LG+G4{1.4962}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.0045	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	18.660645607	18.660645607	1.56019365837	0.0045,0.0045
pandit_like_009200	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009200.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009200/tree/pandit_like_009200.nwk	24	638	1149	0.188740856844	0.769592476489	1.0219	LG+G4{1.0219}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	19.3484707523	19.3484707523	1.982881743	0.007,0.007
pandit_like_009238	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009238.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009238/tree/pandit_like_009238.nwk	24	96	1368	0.225694444444	0.614583333333	1.2973	VT+F+G4{1.2973}	VT+F+G4		VT	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.0055	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	8.7170020143	8.7170020143	48.9044885679	0.0055,0.0055
pandit_like_009362	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009362.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009362/tree/pandit_like_009362.nwk	24	263	6014	0.229562737643	0.809885931559	1.8842	LG+G4{1.8842}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	25.4714735955	25.4714735955	9.12502614086	0.0065,0.0065
pandit_like_009368	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009368.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009368/tree/pandit_like_009368.nwk	24	263	6014	0.229562737643	0.809885931559	1.8842	LG+G4{1.8842}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	25.4714735955	25.4714735955	5.52893745083	0.0065,0.0065
pandit_like_009398	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009398.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009398/tree/pandit_like_009398.nwk	24	150	413	0.0838888888889	0.813333333333	0.9465	LG+G4{0.9465}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	12.3769660137	12.3769660137	94.7670076217	0.006,0.006
pandit_like_009412	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009412.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009412/tree/pandit_like_009412.nwk	24	638	1149	0.188740856844	0.769592476489	1.0219	LG+G4{1.0219}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	19.3484707523	19.3484707523	1.58092613823	0.007,0.007
pandit_like_009417	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009417.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009417/tree/pandit_like_009417.nwk	24	213	4387	0.173513302034	0.779342723005	1.2084	LG+G4{1.2084}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	19.9210693335	19.9210693335	1.38213332615	0.0065,0.0065
pandit_like_009455	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009455.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009455/tree/pandit_like_009455.nwk	24	206	6442	0.164441747573	0.699029126214	1.067	LG+G4{1.067}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	19.3764646113	19.3764646113	3.57057983877	0.0065,0.0065
pandit_like_009646	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009646.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009646/tree/pandit_like_009646.nwk	24	176	6615	0.164299242424	0.738636363636	0.7382	LG+G4{0.7382}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	16.8843932989	16.8843932989	2.1501590894	0.0065,0.0065
pandit_like_009773	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009773.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009773/tree/pandit_like_009773.nwk	24	127	1018	0.253608923885	0.755905511811	1.6758	WAG+G4{1.6758}	WAG+G4		WAG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	23.7401220526	23.7401220526	3.93354385663	0.0065,0.0065
pandit_like_009794	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009794.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009794/tree/pandit_like_009794.nwk	24	408	3527	0.369383169935	0.637254901961	0.773	WAG+F+G4{0.773}	WAG+F+G4		WAG	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	31.880888073399998	31.880888073399998	1.06260290847	0.007,0.007
pandit_like_009849	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_009849.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_009849/tree/pandit_like_009849.nwk	24	81	491	0.0272633744856	0.814814814815	1.0116	LG+G4{1.0116}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	13.452522604	13.452522604	2.82722631877	0.0025,0.0025
pandit_like_010049	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_010049.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_010049/tree/pandit_like_010049.nwk	24	153	757	0.440359477124	0.542483660131	1.9125	LG+G4{1.9125}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	28.9548385572	28.9548385572	2.3746743674	0.0065,0.0065
pandit_like_010072	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_010072.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_010072/tree/pandit_like_010072.nwk	24	153	757	0.440359477124	0.542483660131	1.9125	LG+G4{1.9125}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	28.9548385572	28.9548385572	1.77939754745	0.0065,0.0065
pandit_like_010093	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_010093.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_010093/tree/pandit_like_010093.nwk	24	956	62	0.282906206416	0.652719665272	0.8202	LG+G4{0.8202}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	21.4334961787	21.4334961787	1.26558023169	0.007,0.007
pandit_like_010144	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_010144.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_010144/tree/pandit_like_010144.nwk	24	176	6615	0.164299242424	0.738636363636	0.7382	LG+G4{0.7382}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	16.8843932989	16.8843932989	13.3206505603	0.0065,0.0065
pandit_like_010209	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_010209.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_010209/tree/pandit_like_010209.nwk	24	153	757	0.440359477124	0.542483660131	1.9125	LG+G4{1.9125}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	28.9548385572	28.9548385572	1.85971476631	0.0065,0.0065
pandit_like_010367	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_010367.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_010367/tree/pandit_like_010367.nwk	24	150	413	0.0838888888889	0.813333333333	0.9465	LG+G4{0.9465}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	12.3769660137	12.3769660137	1.35333063563	0.006,0.006
pandit_like_010630	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_010630.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_010630/tree/pandit_like_010630.nwk	24	81	491	0.0272633744856	0.814814814815	1.0116	LG+G4{1.0116}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	13.452522604	13.452522604	2.00457306893	0.0025,0.0025
